reference_image_id,testing_image_id,reference_image_label,testing_image_label
4740,9147,mediumresidential,mediumresidential
4662,9148,mediumresidential,mediumresidential
4678,9149,mediumresidential,mediumresidential
3736,9150,playground,mediumresidential
4704,9151,mediumresidential,mediumresidential
4781,9152,mediumresidential,mediumresidential
4759,9153,mediumresidential,mediumresidential
4756,9154,mediumresidential,mediumresidential
4943,9155,park,mediumresidential
4784,9156,mediumresidential,mediumresidential
4704,9157,mediumresidential,mediumresidential
4755,9158,mediumresidential,mediumresidential
4735,9159,mediumresidential,mediumresidential
4731,9160,mediumresidential,mediumresidential
4643,9161,mediumresidential,mediumresidential
4770,9162,mediumresidential,mediumresidential
4621,9163,mediumresidential,mediumresidential
4980,9164,park,mediumresidential
4653,9165,mediumresidential,mediumresidential
4741,9166,mediumresidential,mediumresidential
1267,9167,sparseresidential,mediumresidential
4621,9168,mediumresidential,mediumresidential
4772,9169,mediumresidential,mediumresidential
4761,9170,mediumresidential,mediumresidential
4717,9171,mediumresidential,mediumresidential
4629,9172,mediumresidential,mediumresidential
4726,9173,mediumresidential,mediumresidential
1254,9174,sparseresidential,mediumresidential
4662,9175,mediumresidential,mediumresidential
4609,9176,mediumresidential,mediumresidential
4701,9177,mediumresidential,mediumresidential
4708,9178,mediumresidential,mediumresidential
4627,9179,mediumresidential,mediumresidential
4603,9180,mediumresidential,mediumresidential
4872,9181,park,park
3584,9182,school,park
4874,9183,park,park
4970,9184,park,park
5231,9185,viaduct,park
5794,9186,railwaystation,park
4904,9187,park,park
224,9188,commercial,park
5655,9189,railwaystation,park
4985,9190,park,park
3265,9191,denseresidential,park
4916,9192,park,park
3532,9193,school,park
3393,9194,denseresidential,park
1473,9195,mountain,park
4991,9196,park,park
1022,9197,resort,park
3566,9198,school,park
4990,9199,park,park
4863,9200,park,park
3397,9201,denseresidential,park
4990,9202,park,park
5623,9203,railwaystation,park
244,9204,commercial,park
4930,9205,park,park
5601,9206,railwaystation,park
4849,9207,park,park
630,9208,square,park
2998,9209,port,park
3270,9210,denseresidential,park
4816,9211,park,park
4823,9212,park,park
5642,9213,railwaystation,park
5603,9214,railwaystation,park
1087,9215,resort,park
1140,9216,resort,park
306,9217,commercial,park
5607,9218,railwaystation,park
4882,9219,park,park
4859,9220,park,park
4853,9221,park,park
3566,9222,school,park
1064,9223,resort,park
5391,9224,viaduct,park
4890,9225,park,park
1103,9226,resort,park
4859,9227,park,park
5607,9228,railwaystation,park
4835,9229,park,park
4859,9230,park,park
4895,9231,park,park
306,9232,commercial,park
286,9233,commercial,park
4895,9234,park,park
4942,9235,park,park
3390,9236,denseresidential,park
4939,9237,park,park
4918,9238,park,park
4915,9239,park,park
4864,9240,park,park
3381,9241,denseresidential,park
3575,9242,school,park
327,9243,commercial,park
4802,9244,park,park
4999,9245,park,park
5660,9246,railwaystation,park
4927,9247,park,park
386,9248,commercial,park
4939,9249,park,park
4878,9250,park,park
4997,9251,park,park
4931,9252,park,park
3563,9253,school,park
5166,9254,industrial,park
4985,9255,park,park
4906,9256,park,park
4907,9257,park,park
5626,9258,railwaystation,park
5143,9259,industrial,park
4988,9260,park,park
5790,9261,railwaystation,park
1173,9262,resort,park
3315,9263,denseresidential,park
4810,9264,park,park
3221,9265,denseresidential,park
4840,9266,park,park
3532,9267,school,park
3276,9268,denseresidential,park
3526,9269,school,park
4784,9270,mediumresidential,park
1059,9271,resort,park
4969,9272,park,park
3599,9273,school,park
3404,9274,school,park
4919,9275,park,park
4830,9276,park,park
4853,9277,park,park
4891,9278,park,park
4920,9279,park,park
4928,9280,park,park
4893,9281,park,park
3400,9282,denseresidential,park
3500,9283,school,park
5655,9284,railwaystation,park
4859,9285,park,park
1774,9286,farmland,park
4970,9287,park,park
2326,9288,baseballfield,park
5369,9289,viaduct,park
4899,9290,park,park
5698,9291,railwaystation,park
1967,9292,bridge,park
4966,9293,park,park
4962,9294,park,park
4934,9295,park,park
256,9296,commercial,park
4963,9297,park,park
1942,9298,bridge,park
4738,9299,mediumresidential,park
4938,9300,park,park
4916,9301,park,park
1016,9302,resort,park
639,9303,square,park
1114,9304,resort,park
348,9305,commercial,park
277,9306,commercial,park
5280,9307,viaduct,park
4939,9308,park,park
3365,9309,denseresidential,park
4857,9310,park,park
4938,9311,park,park
758,9312,square,park
771,9313,square,park
4908,9314,park,park
4839,9315,park,park
4863,9316,park,park
1486,9317,mountain,park
355,9318,commercial,park
5287,9319,viaduct,park
4926,9320,park,park
4859,9321,park,park
4595,9322,river,park
3587,9323,school,park
4988,9324,park,park
396,9325,commercial,park
4923,9326,park,park
3520,9327,school,park
3512,9328,school,park
4990,9329,park,park
4809,9330,park,park
333,9331,commercial,industrial
5049,9332,industrial,industrial
5194,9333,industrial,industrial
5185,9334,industrial,industrial
5614,9335,railwaystation,industrial
5051,9336,industrial,industrial
3983,9337,stadium,industrial
3351,9338,denseresidential,industrial
5178,9339,industrial,industrial
5645,9340,railwaystation,industrial
5134,9341,industrial,industrial
5039,9342,industrial,industrial
5016,9343,industrial,industrial
5075,9344,industrial,industrial
5138,9345,industrial,industrial
5071,9346,industrial,industrial
5033,9347,industrial,industrial
5048,9348,industrial,industrial
3521,9349,school,industrial
5424,9350,airport,industrial
5200,9351,industrial,industrial
5086,9352,industrial,industrial
5177,9353,industrial,industrial
5631,9354,railwaystation,industrial
297,9355,commercial,industrial
5013,9356,industrial,industrial
5073,9357,industrial,industrial
5177,9358,industrial,industrial
5138,9359,industrial,industrial
3566,9360,school,industrial
5177,9361,industrial,industrial
5078,9362,industrial,industrial
5177,9363,industrial,industrial
5079,9364,industrial,industrial
5177,9365,industrial,industrial
3345,9366,denseresidential,industrial
5171,9367,industrial,industrial
5009,9368,industrial,industrial
5619,9369,railwaystation,industrial
1033,9370,resort,industrial
4802,9371,park,industrial
5046,9372,industrial,industrial
5139,9373,industrial,industrial
5332,9374,viaduct,industrial
5062,9375,industrial,industrial
5154,9376,industrial,industrial
5064,9377,industrial,industrial
5178,9378,industrial,industrial
3,9379,storagetanks,industrial
3408,9380,school,industrial
5024,9381,industrial,industrial
5584,9382,airport,industrial
5660,9383,railwaystation,industrial
5026,9384,industrial,industrial
5217,9385,viaduct,industrial
5697,9386,railwaystation,industrial
3321,9387,denseresidential,industrial
5046,9388,industrial,industrial
3292,9389,denseresidential,industrial
5085,9390,industrial,industrial
5021,9391,industrial,industrial
5055,9392,industrial,industrial
5555,9393,airport,industrial
5046,9394,industrial,industrial
5701,9395,railwaystation,industrial
5178,9396,industrial,industrial
3325,9397,denseresidential,industrial
5121,9398,industrial,industrial
1032,9399,resort,industrial
830,9400,bareland,industrial
5001,9401,industrial,industrial
5058,9402,industrial,industrial
5161,9403,industrial,industrial
2781,9404,center,industrial
4837,9405,park,industrial
5685,9406,railwaystation,industrial
5168,9407,industrial,industrial
103,9408,storagetanks,industrial
5024,9409,industrial,industrial
5147,9410,industrial,industrial
5218,9411,viaduct,industrial
4842,9412,park,industrial
5084,9413,industrial,industrial
70,9414,storagetanks,industrial
5143,9415,industrial,industrial
5004,9416,industrial,industrial
5509,9417,airport,industrial
5158,9418,industrial,industrial
5791,9419,railwaystation,industrial
3291,9420,denseresidential,industrial
5092,9421,industrial,industrial
5610,9422,railwaystation,industrial
5656,9423,railwaystation,industrial
77,9424,storagetanks,industrial
5621,9425,railwaystation,industrial
5127,9426,industrial,industrial
174,9427,storagetanks,industrial
5183,9428,industrial,industrial
5163,9429,industrial,industrial
3249,9430,denseresidential,industrial
5047,9431,industrial,industrial
5616,9432,railwaystation,industrial
5621,9433,railwaystation,industrial
5135,9434,industrial,industrial
5372,9435,viaduct,industrial
5616,9436,railwaystation,industrial
5078,9437,industrial,industrial
4763,9438,mediumresidential,industrial
81,9439,storagetanks,industrial
5043,9440,industrial,industrial
5769,9441,railwaystation,industrial
3321,9442,denseresidential,industrial
5053,9443,industrial,industrial
3,9444,storagetanks,industrial
5063,9445,industrial,industrial
5010,9446,industrial,industrial
5143,9447,industrial,industrial
142,9448,storagetanks,industrial
5064,9449,industrial,industrial
5119,9450,industrial,industrial
5137,9451,industrial,industrial
5082,9452,industrial,industrial
5701,9453,railwaystation,industrial
5006,9454,industrial,industrial
5195,9455,industrial,industrial
5058,9456,industrial,industrial
4986,9457,park,industrial
1482,9458,mountain,industrial
5084,9459,industrial,industrial
5157,9460,industrial,industrial
3444,9461,school,industrial
29,9462,storagetanks,industrial
4052,9463,parking,industrial
5156,9464,industrial,industrial
3277,9465,denseresidential,industrial
5143,9466,industrial,industrial
5178,9467,industrial,industrial
5165,9468,industrial,industrial
5009,9469,industrial,industrial
5073,9470,industrial,industrial
5135,9471,industrial,industrial
5135,9472,industrial,industrial
5124,9473,industrial,industrial
5130,9474,industrial,industrial
86,9475,storagetanks,industrial
166,9476,storagetanks,industrial
5062,9477,industrial,industrial
5023,9478,industrial,industrial
5782,9479,railwaystation,industrial
5168,9480,industrial,industrial
5754,9481,railwaystation,industrial
4556,9482,river,industrial
5043,9483,industrial,industrial
4908,9484,park,industrial
4115,9485,parking,industrial
5040,9486,industrial,industrial
5183,9487,industrial,industrial
3405,9488,school,industrial
5095,9489,industrial,industrial
5272,9490,viaduct,industrial
1136,9491,resort,industrial
5068,9492,industrial,industrial
5084,9493,industrial,industrial
3594,9494,school,industrial
5088,9495,industrial,industrial
5156,9496,industrial,industrial
5150,9497,industrial,industrial
5107,9498,industrial,industrial
3596,9499,school,industrial
5067,9500,industrial,industrial
5143,9501,industrial,industrial
5102,9502,industrial,industrial
5111,9503,industrial,industrial
5085,9504,industrial,industrial
5732,9505,railwaystation,industrial
3414,9506,school,industrial
3364,9507,denseresidential,industrial
5047,9508,industrial,industrial
5186,9509,industrial,industrial
5221,9510,viaduct,industrial
5177,9511,industrial,industrial
5174,9512,industrial,industrial
5098,9513,industrial,industrial
1450,9514,mountain,industrial
5620,9515,railwaystation,industrial
5099,9516,industrial,industrial
5088,9517,industrial,industrial
5142,9518,industrial,industrial
5008,9519,industrial,industrial
5006,9520,industrial,industrial
3702,9521,playground,viaduct
5237,9522,viaduct,viaduct
4934,9523,park,viaduct
5233,9524,viaduct,viaduct
4937,9525,park,viaduct
5101,9526,industrial,viaduct
4609,9527,mediumresidential,viaduct
5960,9528,church,viaduct
5547,9529,airport,viaduct
729,9530,square,viaduct
106,9531,storagetanks,viaduct
5303,9532,viaduct,viaduct
5288,9533,viaduct,viaduct
5547,9534,airport,viaduct
393,9535,commercial,viaduct
5299,9536,viaduct,viaduct
3290,9537,denseresidential,viaduct
3332,9538,denseresidential,viaduct
5221,9539,viaduct,viaduct
5297,9540,viaduct,viaduct
5206,9541,viaduct,viaduct
76,9542,storagetanks,viaduct
5289,9543,viaduct,viaduct
3532,9544,school,viaduct
3365,9545,denseresidential,viaduct
5273,9546,viaduct,viaduct
4706,9547,mediumresidential,viaduct
4651,9548,mediumresidential,viaduct
174,9549,storagetanks,viaduct
4850,9550,park,viaduct
3209,9551,denseresidential,viaduct
5296,9552,viaduct,viaduct
5280,9553,viaduct,viaduct
2797,9554,center,viaduct
5375,9555,viaduct,viaduct
5243,9556,viaduct,viaduct
5205,9557,viaduct,viaduct
5163,9558,industrial,viaduct
1395,9559,sparseresidential,viaduct
5364,9560,viaduct,viaduct
3208,9561,denseresidential,viaduct
5218,9562,viaduct,viaduct
5275,9563,viaduct,viaduct
163,9564,storagetanks,viaduct
5332,9565,viaduct,viaduct
5365,9566,viaduct,viaduct
187,9567,storagetanks,viaduct
5395,9568,viaduct,viaduct
5687,9569,railwaystation,viaduct
323,9570,commercial,viaduct
3373,9571,denseresidential,viaduct
1110,9572,resort,viaduct
5150,9573,industrial,viaduct
4113,9574,parking,viaduct
176,9575,storagetanks,viaduct
4618,9576,mediumresidential,viaduct
1568,9577,mountain,viaduct
4960,9578,park,viaduct
5378,9579,viaduct,viaduct
3379,9580,denseresidential,viaduct
5390,9581,viaduct,viaduct
358,9582,commercial,viaduct
5777,9583,railwaystation,viaduct
5353,9584,viaduct,viaduct
55,9585,storagetanks,viaduct
4815,9586,park,viaduct
5016,9587,industrial,viaduct
5365,9588,viaduct,viaduct
4811,9589,park,viaduct
5380,9590,viaduct,viaduct
5247,9591,viaduct,viaduct
4989,9592,park,viaduct
5321,9593,viaduct,viaduct
5078,9594,industrial,viaduct
5367,9595,viaduct,viaduct
5158,9596,industrial,viaduct
5211,9597,viaduct,viaduct
5213,9598,viaduct,viaduct
4869,9599,park,viaduct
5295,9600,viaduct,viaduct
5289,9601,viaduct,viaduct
5306,9602,viaduct,viaduct
3201,9603,denseresidential,viaduct
5280,9604,viaduct,viaduct
5248,9605,viaduct,viaduct
5206,9606,viaduct,viaduct
5380,9607,viaduct,viaduct
5263,9608,viaduct,viaduct
5280,9609,viaduct,viaduct
1974,9610,bridge,viaduct
5660,9611,railwaystation,viaduct
5203,9612,viaduct,viaduct
3321,9613,denseresidential,viaduct
3293,9614,denseresidential,viaduct
5349,9615,viaduct,viaduct
4604,9616,mediumresidential,viaduct
5394,9617,viaduct,viaduct
5328,9618,viaduct,viaduct
3314,9619,denseresidential,viaduct
5284,9620,viaduct,viaduct
80,9621,storagetanks,viaduct
5265,9622,viaduct,viaduct
3366,9623,denseresidential,viaduct
5333,9624,viaduct,viaduct
5308,9625,viaduct,viaduct
5374,9626,viaduct,viaduct
5378,9627,viaduct,viaduct
5201,9628,viaduct,viaduct
5255,9629,viaduct,viaduct
5284,9630,viaduct,viaduct
1115,9631,resort,viaduct
5247,9632,viaduct,viaduct
4569,9633,river,viaduct
873,9634,bareland,viaduct
4948,9635,park,viaduct
5278,9636,viaduct,viaduct
5258,9637,viaduct,viaduct
5573,9638,airport,viaduct
3571,9639,school,viaduct
142,9640,storagetanks,viaduct
5218,9641,viaduct,viaduct
4803,9642,park,viaduct
5315,9643,viaduct,viaduct
5271,9644,viaduct,viaduct
5243,9645,viaduct,viaduct
610,9646,square,viaduct
5660,9647,railwaystation,viaduct
4750,9648,mediumresidential,viaduct
80,9649,storagetanks,viaduct
5378,9650,viaduct,viaduct
5040,9651,industrial,viaduct
5262,9652,viaduct,viaduct
4936,9653,park,viaduct
5352,9654,viaduct,viaduct
5363,9655,viaduct,viaduct
3521,9656,school,viaduct
5180,9657,industrial,viaduct
297,9658,commercial,viaduct
4950,9659,park,viaduct
5137,9660,industrial,viaduct
5698,9661,railwaystation,viaduct
152,9662,storagetanks,viaduct
270,9663,commercial,viaduct
5359,9664,viaduct,viaduct
4992,9665,park,viaduct
4819,9666,park,viaduct
253,9667,commercial,viaduct
5334,9668,viaduct,viaduct
5369,9669,viaduct,viaduct
5213,9670,viaduct,viaduct
106,9671,storagetanks,viaduct
5226,9672,viaduct,viaduct
744,9673,square,viaduct
5555,9674,airport,viaduct
5381,9675,viaduct,viaduct
5353,9676,viaduct,viaduct
5352,9677,viaduct,viaduct
5039,9678,industrial,viaduct
5726,9679,railwaystation,viaduct
3248,9680,denseresidential,viaduct
3289,9681,denseresidential,viaduct
3209,9682,denseresidential,viaduct
3524,9683,school,viaduct
3332,9684,denseresidential,viaduct
1190,9685,resort,viaduct
5101,9686,industrial,viaduct
5158,9687,industrial,viaduct
5357,9688,viaduct,viaduct
5334,9689,viaduct,viaduct
1476,9690,mountain,viaduct
3557,9691,school,viaduct
5335,9692,viaduct,viaduct
4727,9693,mediumresidential,viaduct
5327,9694,viaduct,viaduct
5218,9695,viaduct,viaduct
5453,9696,airport,viaduct
5112,9697,industrial,viaduct
5332,9698,viaduct,viaduct
3332,9699,denseresidential,viaduct
693,9700,square,viaduct
5267,9701,viaduct,viaduct
4651,9702,mediumresidential,viaduct
5334,9703,viaduct,viaduct
5352,9704,viaduct,viaduct
5337,9705,viaduct,viaduct
5251,9706,viaduct,viaduct
5894,9707,church,viaduct
2635,9708,center,viaduct
4970,9709,park,viaduct
5365,9710,viaduct,viaduct
5127,9711,industrial,viaduct
5244,9712,viaduct,viaduct
5232,9713,viaduct,viaduct
5109,9714,industrial,viaduct
5357,9715,viaduct,viaduct
5280,9716,viaduct,viaduct
4819,9717,park,viaduct
5214,9718,viaduct,viaduct
1669,9719,farmland,viaduct
3528,9720,school,viaduct
433,9721,pond,viaduct
5299,9722,viaduct,viaduct
1297,9723,sparseresidential,viaduct
196,9724,storagetanks,viaduct
5277,9725,viaduct,viaduct
5215,9726,viaduct,viaduct
5888,9727,church,viaduct
5394,9728,viaduct,viaduct
1067,9729,resort,viaduct
5755,9730,railwaystation,viaduct
664,9731,square,viaduct
3500,9732,school,viaduct
347,9733,commercial,viaduct
3256,9734,denseresidential,viaduct
5034,9735,industrial,viaduct
5296,9736,viaduct,viaduct
5555,9737,airport,viaduct
5358,9738,viaduct,viaduct
5278,9739,viaduct,viaduct
5318,9740,viaduct,viaduct
1636,9741,farmland,airport
5456,9742,airport,airport
5531,9743,airport,airport
5434,9744,airport,airport
1438,9745,mountain,airport
5535,9746,airport,airport
5456,9747,airport,airport
854,9748,bareland,airport
396,9749,commercial,airport
5566,9750,airport,airport
5578,9751,airport,airport
5574,9752,airport,airport
1556,9753,mountain,airport
154,9754,storagetanks,airport
5688,9755,railwaystation,airport
4002,9756,parking,airport
5447,9757,airport,airport
5448,9758,airport,airport
5665,9759,railwaystation,airport
5434,9760,airport,airport
5439,9761,airport,airport
5469,9762,airport,airport
5470,9763,airport,airport
719,9764,square,airport
5418,9765,airport,airport
92,9766,storagetanks,airport
5543,9767,airport,airport
4973,9768,park,airport
5426,9769,airport,airport
1528,9770,mountain,airport
2983,9771,port,airport
5171,9772,industrial,airport
509,9773,pond,airport
5470,9774,airport,airport
5551,9775,airport,airport
3373,9776,denseresidential,airport
5497,9777,airport,airport
1625,9778,farmland,airport
607,9779,square,airport
5506,9780,airport,airport
5340,9781,viaduct,airport
151,9782,storagetanks,airport
834,9783,bareland,airport
987,9784,bareland,airport
5408,9785,airport,airport
5016,9786,industrial,airport
5509,9787,airport,airport
5552,9788,airport,airport
5429,9789,airport,airport
5581,9790,airport,airport
5383,9791,viaduct,airport
2652,9792,center,airport
4505,9793,river,airport
34,9794,storagetanks,airport
4776,9795,mediumresidential,airport
5532,9796,airport,airport
5406,9797,airport,airport
1068,9798,resort,airport
5693,9799,railwaystation,airport
5542,9800,airport,airport
5483,9801,airport,airport
5455,9802,airport,airport
5715,9803,railwaystation,airport
96,9804,storagetanks,airport
928,9805,bareland,airport
5552,9806,airport,airport
3813,9807,stadium,airport
2784,9808,center,airport
5476,9809,airport,airport
5253,9810,viaduct,airport
5443,9811,airport,airport
995,9812,bareland,airport
5447,9813,airport,airport
1598,9814,mountain,airport
1556,9815,mountain,airport
166,9816,storagetanks,airport
2736,9817,center,airport
5551,9818,airport,airport
5494,9819,airport,airport
4906,9820,park,airport
5782,9821,railwaystation,airport
5543,9822,airport,airport
5512,9823,airport,airport
5732,9824,railwaystation,airport
5441,9825,airport,airport
83,9826,storagetanks,airport
5437,9827,airport,airport
5718,9828,railwaystation,airport
5538,9829,airport,airport
5393,9830,viaduct,airport
3329,9831,denseresidential,airport
2646,9832,center,airport
5446,9833,airport,airport
5469,9834,airport,airport
79,9835,storagetanks,airport
5616,9836,railwaystation,airport
5433,9837,airport,airport
5551,9838,airport,airport
5498,9839,airport,airport
2748,9840,center,airport
5033,9841,industrial,airport
5546,9842,airport,airport
5552,9843,airport,airport
5154,9844,industrial,airport
1871,9845,bridge,airport
102,9846,storagetanks,airport
93,9847,storagetanks,airport
5484,9848,airport,airport
662,9849,square,airport
4038,9850,parking,airport
5259,9851,viaduct,airport
5460,9852,airport,airport
5456,9853,airport,airport
5512,9854,airport,airport
4950,9855,park,airport
196,9856,storagetanks,airport
5517,9857,airport,airport
4857,9858,park,airport
1675,9859,farmland,airport
5643,9860,railwaystation,airport
41,9861,storagetanks,airport
5498,9862,airport,airport
5457,9863,airport,airport
5590,9864,airport,airport
5033,9865,industrial,airport
5496,9866,airport,airport
36,9867,storagetanks,airport
5509,9868,airport,airport
5668,9869,railwaystation,airport
4163,9870,parking,airport
5508,9871,airport,airport
5443,9872,airport,airport
5782,9873,railwaystation,airport
96,9874,storagetanks,airport
5721,9875,railwaystation,airport
1956,9876,bridge,airport
5491,9877,airport,airport
5367,9878,viaduct,airport
5551,9879,airport,airport
5426,9880,airport,airport
2710,9881,center,airport
5436,9882,airport,airport
894,9883,bareland,airport
830,9884,bareland,airport
4902,9885,park,airport
754,9886,square,airport
5025,9887,industrial,airport
1424,9888,mountain,airport
1009,9889,resort,airport
5338,9890,viaduct,airport
5452,9891,airport,airport
5428,9892,airport,airport
5509,9893,airport,airport
1617,9894,farmland,airport
5583,9895,airport,airport
5356,9896,viaduct,airport
5424,9897,airport,airport
5431,9898,airport,airport
5596,9899,airport,airport
3870,9900,stadium,airport
5739,9901,railwaystation,railwaystation
5722,9902,railwaystation,railwaystation
5612,9903,railwaystation,railwaystation
5685,9904,railwaystation,railwaystation
1248,9905,sparseresidential,railwaystation
1122,9906,resort,railwaystation
5694,9907,railwaystation,railwaystation
5660,9908,railwaystation,railwaystation
5078,9909,industrial,railwaystation
5664,9910,railwaystation,railwaystation
5509,9911,airport,railwaystation
5789,9912,railwaystation,railwaystation
1068,9913,resort,railwaystation
5007,9914,industrial,railwaystation
4829,9915,park,railwaystation
5685,9916,railwaystation,railwaystation
228,9917,commercial,railwaystation
5258,9918,viaduct,railwaystation
5758,9919,railwaystation,railwaystation
5686,9920,railwaystation,railwaystation
5555,9921,airport,railwaystation
3277,9922,denseresidential,railwaystation
222,9923,commercial,railwaystation
5695,9924,railwaystation,railwaystation
319,9925,commercial,railwaystation
5640,9926,railwaystation,railwaystation
4906,9927,park,railwaystation
5647,9928,railwaystation,railwaystation
5794,9929,railwaystation,railwaystation
5322,9930,viaduct,railwaystation
293,9931,commercial,railwaystation
103,9932,storagetanks,railwaystation
3225,9933,denseresidential,railwaystation
202,9934,commercial,railwaystation
5657,9935,railwaystation,railwaystation
1096,9936,resort,railwaystation
5725,9937,railwaystation,railwaystation
222,9938,commercial,railwaystation
5782,9939,railwaystation,railwaystation
5740,9940,railwaystation,railwaystation
5722,9941,railwaystation,railwaystation
5769,9942,railwaystation,railwaystation
257,9943,commercial,railwaystation
204,9944,commercial,railwaystation
5115,9945,industrial,railwaystation
1148,9946,resort,railwaystation
5781,9947,railwaystation,railwaystation
4842,9948,park,railwaystation
692,9949,square,railwaystation
5660,9950,railwaystation,railwaystation
5621,9951,railwaystation,railwaystation
701,9952,square,railwaystation
319,9953,commercial,railwaystation
3225,9954,denseresidential,railwaystation
5094,9955,industrial,railwaystation
3264,9956,denseresidential,railwaystation
5685,9957,railwaystation,railwaystation
1157,9958,resort,railwaystation
549,9959,pond,railwaystation
3219,9960,denseresidential,railwaystation
5900,9961,church,church
5840,9962,church,church
5968,9963,church,church
5901,9964,church,church
5990,9965,church,church
5840,9966,church,church
5860,9967,church,church
5876,9968,church,church
4887,9969,park,church
742,9970,square,church
5845,9971,church,church
5856,9972,church,church
4887,9973,park,church
5856,9974,church,church
5835,9975,church,church
5806,9976,church,church
5829,9977,church,church
3327,9978,denseresidential,church
5912,9979,church,church
5837,9980,church,church
5898,9981,church,church
5956,9982,church,church
5953,9983,church,church
5807,9984,church,church
390,9985,commercial,church
5931,9986,church,church
5990,9987,church,church
5916,9988,church,church
5911,9989,church,church
5900,9990,church,church
5849,9991,church,church
5839,9992,church,church
5851,9993,church,church
5944,9994,church,church
5802,9995,church,church
5825,9996,church,church
5884,9997,church,church
5829,9998,church,church
5903,9999,church,church
5885,10000,church,church
